SIA	SI	cold working
SIB	SI	stress-relieving deformation
SIC	SI	welding - jointing & separating - bonding
SIC1	SIC	welding - design - equipment - testing
SIC2	SIC	gas welding
SIC3	SIC	arc welding
SIC4	SIC	resistance welding
SIC5	SIC	thermal cutting
SIC6	SIC	hot spraying
SIC7	SIC	braze welding
SIC8	SIC	bonding of metals
SIC9	SIC	spark erosion; electrical discharge machining
SID	SI	surface treatment - corrosion protection
SIE	SI	heat treatment
SIF	SI	properties & faults
SIG	SI	product quality & testing of products (us: for testing methods, see: TE)
SIH	SI	metallography
SII	SI	metal products
SIJ	SI	legal aspects
SIK	SI	machines for manufacturing and processing of metal products
SIL	SI	metal processing plants
SIM	SI	sales & distribution of metal products
SIN	SI	non-ferrous metals
SIV	SI	process automation
SIY	SI	education & training
SIZ	SI	professions & careers
SO	-	Social Sciences - Society(rf: Ethnology & Folklore, see: HI; Religion, see: RP)
SO1	SO	general aspects of the subject field
SO11	SO1	sociological theories
SO2	SO	organisations in the subject field (sn: organisations dealing with sociological topics; us: not to be used for organisations as sociological concepts)
SO3	SO	publications in the subject field
SO31	SO3	documentation systems and information systems in the subject field
SO4	SO	social sciences
SO41	SO4	research techniques
SO42	SO4	social structures
SO43	SO4	social geography
SO5	SO	social life & public life
SO51	SO5	ceremonies
SO52	SO5	popular festivals
SO53	SO5	societies & society rules
SO54	SO5	social behaviour & social relations
SO55	SO5	rituals
SO6	SO	societies - movements
SO61	SO6	social movements & political movements
SO62	SO6	humanitarian movements
SO63	SO6	esoteric movements & esoteric societies
SO64	SO6	criminal secret societies
SO65	SO6	clubs & club life
SO7	SO	family life
SO71	SO7	families - clans - tribes
SO72	SO7	manners & customs
SO73	SO7	names
SO8	SO	welfare - public assistance
SO81	SO8	social services; welfare services; social facilities
SO82	SO8	family welfare
SO9	SO	social policy
SO91	SO9	ethnic minorities
SO92	SO9	migrant workers
SO93	SO9	feminism
SO94	SO9	children's rights
SOA	SO	Industrial sociology; sociology of labour
SOB	SO	migration (sn: social aspects of migration)
SOC	SO	society
SOC1	SOC	age-related matters - youth & elderly persons
SOC11	SOC1	youth
SOC12	SOC1	elderly persons
SOC2	SOC	sexuality
SOC3	SOC	drug abuse
SOC4	SOC	alcoholism
SOC5	SOC	large towns
SOC6	SOC	violence & hooliganism
SOD	SO	sociology of science
SOE	SO	Social Europe
SOE1	SOE	general
SOE2	SOE	European Social Fund; ESF
SOE3	SOE	fundamental social rights
SOE4	SOE	Social Security and Employment
SOE5	SOE	Equal Opportunities
SOE6	SOE	Health and Safety at Work
SOE7	SOE	Social Dimension of the Internal Market
SOE8	SOE	Vocational Training and New Technologies
SOE9	SOE	Older People and Solidarity between Generations
SOF	SO	target groups of welfare work
SOF1	SOF	mentally ill & physically handicapped
SOF2	SOF	homeless
SOF3	SOF	jobless; unemployed
SOF4	SOF	war victims & refugees
SOF5	SOF	minorities
SOG	SO	community facilities; collective facilities; community equipment; municipal facilities; public facilities
SOJ	SO	legal aspects
SOY	SO	training & education
SOZ	SO	professions & careers
SP	-	Sports - Games - Leisure
SP1	SP	general aspects of the subject field
SP11	SP1	organisational aspects & scientific organisation
SP12	SP1	sport
SP13	SP1	sports events - games
SP2	SP	organisations in the subject field
SP3	SP	publications in the subject field
SP31	SP3	documentation systems and information systems in the subject field
SP4	SP	associations - clubs
SP5	SP	children's games
SP6	SP	games involving movement & games of skill using apparatus
SP7	SP	ball games - throwing games
SP8	SP	gymnastics - acrobatics - weight lifting
SP9	SP	light athletics - running - skating
SPA	SP	cycling
SPB	SP	motor sports
SPC	SP	touring - holidays & leisure
SPD	SP	combative sports - martial arts
SPE	SP	winter sports
SPF	SP	aquatic sports
SPG	SP	flying
SPH	SP	horse-riding & team racing - animal racing
SPI	SP	fishing - hunting - shooting
SPJ	SP	legal aspects
SPK	SP	hobbies
SPL	SP	social entertainment
SPM	SP	society games
SPN	SP	gambling; games of chance
SPY	SP	training & education
SPZ	SP	professions & careers
ST	-	Statistics
ST1	ST	general aspects of the subject field
ST2	ST	organisations in the subject field
ST3	ST	publications in the subject field
ST31	ST3	documentation systems and information systems in the subject field
ST4	ST	theory & method
ST41	ST4	general aspects
ST42	ST4	inductive statistics
ST43	ST4	deductive statistics
ST44	ST4	probability
ST45	ST4	distribution - variables - inequality
ST46	ST4	inference
ST47	ST4	sampling surveys
ST48	ST4	constraints - fitting - forecasts
ST49	ST4	diagrams
ST5	ST	economic statistics
ST51	ST5	input-output tables
ST52	ST5	price statistics
ST53	ST5	wage statistics
ST54	ST5	financial statistics
ST55	ST5	statistics on professions
ST6	ST	operational statistics
ST7	ST	population statistics - social statistics
ST71	ST7	employment statistics & unemployment statistics
ST72	ST7	family budget statistics
ST73	ST7	population statistics (sn: methodological aspects; us: for statistics applied to demography, see: TS4)
ST8	ST	transport statistics
ST81	ST8	goods transport statistics
ST82	ST8	tourism statistics
ST83	ST8	traffic statistics
ST9	ST	medical statistics
STA	ST	agricultural statistics - forestry statistics - fishery statistics
STB	ST	educational statistics - cultural statistics - sports statistics
STB1	STB	education statistics
STB2	STB	sports statistics
STB3	STB	cultural statistics
STC	ST	industrial statistics - building statistics
STC1	STC	industrial statistics
STC2	STC	building statistics
STD	ST	political statistics
STE	ST	Eurostat programme
STE1	STE	general statistics
STE2	STE	economy & finance
STE3	STE	population & social conditions
STE4	STE	energy & industry
STE5	STE	Agriculture & Forestry - Fishery
STE6	STE	Foreign trade
STE7	STE	services & transport
STE8	STE	environment
STE9	STE	miscellaneous
STF	ST	research statistics & development statistics
STG	ST	geographical statistics - geological statistics - meteorological statistics
STH	ST	environmental statistics
STJ	ST	legal aspects
STK	ST	puudub
STY	ST	education & training
STZ	ST	professions & careers
TE	-	Technology - Engineering
TE1	TE	general aspects of the subject field
TE2	TE	organisations in the subject field
TE3	TE	publications in the subject field
TE31	TE3	documentation systems and information systems in the subject field
TE4	TE	research & development (rf: theoretical aspects of research, see: GE4; inventions & discoveries. see: GE9)
TE41	TE4	engineering techniques
TE5	TE	design - prototyping
TE51	TE5	design
TE52	TE5	prototyping
TE6	TE	materials science
TE61	TE6	mechanics
TE62	TE6	strength of materials
TE63	TE6	nanomaterials
TE7	TE	packaging techniques
TE71	TE7	packaging (rf: packaging materials, see: INO)
TE72	TE7	labelling
TE73	TE7	health aspects of packaging and wrapping
TE8	TE	transport & handling - warehousing
TE81	TE8	internal transport & handling
TE82	TE8	warehousing
TE9	TE	maintenance - preservation
TE91	TE9	maintenance
TE92	TE9	preservation
TEA	TE	processing & preparation
TEA1	TEA	increase in the surface area of solid matter
TEA2	TEA	filtering
TEA3	TEA	separation
TEA4	TEA	gas cleaning
TEA5	TEA	mechanical processing of solid matter
TEA6	TEA	fluidised bed reactors & fluidised bed processing
TEA7	TEA	thermal separation of solid matter
TEA8	TEA	thermal separation
TEA9	TEA	diffusion separation
TEAA	TEA	chemical treatment (sn: production techniques; research aspects; rf: chemical processes, see: CH)
TEB	TE	heating technology
TEC	TE	technology - construction methods - assembling
TED	TE	industrial design (sn: engineering aspects; rf: artistic design, see: ARD)
TEE	TE	production technology - process engineering
TEE1	TEE	production technology
TEE2	TEE	process engineering (sn: design of process plants)
TEE3	TEE	process control systems
TEE4	TEE	process control
TEF	TE	cryogenic engineering; low temperature engineering
TEG	TE	techno-geography
TEH	TE	testing methods
TEH1	TEH	laboratory engineering
TEI	TE	working of synthetic materials - shaping of synthetic materials - treating of synthetic materials
TEI1	TEI	surface treatment - impregnation
TEI2	TEI	moulding
TEI3	TEI	welding - bonding (rf: adhesives, see: IC92)
TEJ	TE	legal aspects
TEK	TE	metal machining technology (rf: MG & SI)
TEK1	TEK	forming
TEK2	TEK	casting
TEK3	TEK	ceramic technology (us: powder metallurgy, see: SI8)
TEK4	TEK	cutting
TEK5	TEK	cutting techniques
TEK6	TEK	surface treatment
TEK7	TEK	external shapes of finished or semi-finished products
TEL	TE	vacuum technology - high pressure technology
TEL1	TEL	vacuum technology
TEL2	TEL	high pressure technology
TEM	TE	pyrotechnics
TEM1	TEM	pyrolysis
TEM2	TEM	implosions - explosions
TEQ	TE	puudub
TEY	TE	education & training
TEZ	TE	professions & careers
TR	-	Transport
TR1	TR	general aspects of the subject field
TR2	TR	organisations in the subject field
TR3	TR	publications in the subject field
TR31	TR3	documentation systems and information systems in the subject field
TR4	TR	railways - rolling stock
TR41	TR4	rolling stock
TR42	TR4	line equipment
TR43	TR4	infrastructure (rf: building of infrastructure, see: BAB)
TR44	TR4	types of railway
TR45	TR4	railway maintenance
TR46	TR4	railway management
TR5	TR	land transport (sn: other than railways)
TR51	TR5	road transport & road vehicles
TR52	TR5	land transport infrastructure
TR53	TR5	traffic control
TR54	TR5	special land transport
TR55	TR5	pedestrians & cyclists
TR56	TR5	motor vehicle maintenance (rf: motor vehicle industry, see: INT1)
TR6	TR	inland waterway traffic
TR61	TR6	inland waterway infrastructure
TR62	TR6	inland waterway services
TR63	TR6	ship maintenance (rf: ship building, see: INT3)
TR7	TR	maritime traffic; seaborne traffic
TR71	TR7	maritime traffic infrastructure
TR72	TR7	maritime traffic services
TR73	TR7	ship maintenance (rf: ship building, see: INT3)
TR8	TR	air traffic
TR81	TR8	air traffic infrastructure
TR82	TR8	air traffic control
TR83	TR8	airline operation
TR84	TR8	aircraft maintenance (rf: aircraft industry, see: INT4)
TR9	TR	space travel
TR91	TR9	space travel infrastructure
TR92	TR9	space travel infrastructure
TRA	TR	vehicle disposal - ship disposal - aircraft disposal (rf: vehicle industry, see: INT)
TRB	TR	traffic routes (nt: other than railways)
TRC	TR	navigation (sn: orientation; rf: navigation technique & equipment, see: OO)
TRD	TR	freight; goods traffic
TRE	TR	transport safety
TRF	TR	transport services
TRG	TR	registration
TRH	TR	transport of dangerous substances
TRH1	TRH	nuclear cargo transport
TRJ	TR	legal aspects
TRK	TR	transport business
TRK1	TRK	transport company representation
TRK2	TRK	transport company management
TRK3	TRK	transport company financing
TRK4	TRK	transport company operation
TRK5	TRK	transport company marketing
TRK6	TRK	transport company service
TRL	TR	tourism
TRM	TR	transport systems
TRN	TR	transport policy
TRY	TR	training & education
TRZ	TR	professions & careers
TS	-	Land Ownership & Property Ownership - Demography - Housing(rf: living space, see: ERC)
TS1	TS	general aspects of the subject field
TS2	TS	organisations in the subject field
TS3	TS	publications in the subject field
TS31	TS3	documentation systems and information systems in the subject field
TS4	TS	land reform (sn: spatial arrangement; rf: architectural aspects, see: BA4)
TS5	TS	land ownership & property ownership (rf: expropriation, see: AD5)
TS51	TS5	state property
TS52	TS5	private property
TS6	TS	real estate transactions
TS7	TS	mortgages
TS8	TS	housing
TS9	TS	demography
TS91	TS9	population
TS92	TS9	age distribution
TS93	TS9	morbidity
TS94	TS9	population statistics (sn: applied statistics; us: statistical methods, see: ST73)
TSA	TS	housing conditions (sn: health aspects of housing)
TSB	TS	settlement (sn: living conditions; us: for building & architecture, see: BA4)
TSJ	TS	legal aspects
TSW	TS	man & society
TSY	TS	training & education
TSZ	TS	profession & careers
TV	-	Labour - Employment - Working Conditions & Ergonomics
TV1	TV	general aspects of the subject field
TV11	TV1	organisational aspects & scientific organisation
TV12	TV1	labour & skills
TV2	TV	organisations in the subject field
TV21	TV2	professional organisations & professional associations
TV3	TV	publications in the subject field
TV31	TV3	documentation systems and information systems in the subject field
TV4	TV	employment - conditions of employment - participation
TV41	TV4	worker participation; codetermination
TV42	TV4	personnel policy - conditions of employment
TV43	TV4	workers & labour
TV44	TV4	unemployment
TV5	TV	remuneration
TV6	TV	working conditions (sn: factors affecting productivity; rf: occupational hygiene, see: ME9)
TV7	TV	safety at work
TV71	TV7	labour inspection
TV72	TV7	occupational hazards; industrial hazards
TV8	TV	labour market; job market; employment market
TV9	TV	ergonomics & work analysis
TVA	TV	working hours - leisure time
TVB	TV	labour disputes
TVC	TV	professional life - career
TVD	TV	training (sn: occupational aspects; us: for Vocational Training - Career Education,see: EDB)
TVJ	TV	legal aspects
TVY	TV	education & training (sn: only in relation to Employment - Working Conditions & Ergonomics)
TVZ	TV	professions & careers (sn: only in relation to Employment - Working Conditions & Ergonomics)
XC	-	puudub
SF	-	puudub
XM	-	puudub
XS	-	puudub
XU	-	puudub
